YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,11,12,4,OO,4643,N897SK,LGB,SLC,715,710,-5,15,725,113,107,84,588,949,8,1008,957,-11,0,0,,,,,,
2015,6,2,2,EV,2665,N676AE,DFW,GSO,1440,1500,20,10,1510,151,149,138,999,1828,1,1811,1829,18,0,0,,0,0,17,1,0
2015,1,10,6,DL,1331,N681DA,ATL,ORD,1909,1909,0,17,1926,126,116,92,606,1958,7,2015,2005,-10,0,0,,,,,,
2015,5,31,7,DL,2484,N377NW,ATL,MIA,2000,2031,31,37,2108,118,126,85,594,2233,4,2158,2237,39,0,0,,8,0,31,0,0
2015,6,8,1,US,556,N549UW,MCO,PHX,735,728,-7,19,747,273,277,243,1849,850,15,908,905,-3,0,0,,,,,,
2015,6,26,5,NK,1064,N632NK,MCO,CLE,1101,1352,171,63,1455,147,193,125,895,1700,5,1328,1705,217,0,0,,46,0,147,24,0
2015,5,14,4,DL,2679,N603AT,BOS,LGA,1300,1305,5,19,1324,77,64,37,184,1401,8,1417,1409,-8,0,0,,,,,,
2015,5,8,5,AA,1042,N3JHAA,SAN,MIA,2215,2301,46,14,2315,277,273,253,2267,628,6,552,634,42,0,0,,0,0,1,41,0
2015,3,27,5,WN,3149,N8328A,TPA,MKE,1820,1820,0,26,1846,170,163,134,1075,2000,3,2010,2003,-7,0,0,,,,,,
2015,12,24,4,WN,1437,N7705A,PDX,DEN,1110,1118,8,7,1125,140,132,119,991,1424,6,1430,1430,0,0,0,,,,,,
2015,4,19,7,WN,1624,N449WN,LAS,SMF,2200,2202,2,14,2216,90,83,61,397,2317,8,2330,2325,-5,0,0,,,,,,
2015,5,24,7,US,1936,N745VJ,ATL,CLT,1020,1017,-3,13,1030,76,58,41,226,1111,4,1136,1115,-21,0,0,,,,,,
2015,3,20,5,DL,2487,N317US,SLC,MCI,1345,1340,-5,14,1354,136,132,112,920,1646,6,1701,1652,-9,0,0,,,,,,
2015,11,7,6,AA,279,N474AA,MEM,DFW,1244,1240,-4,12,1252,102,101,78,431,1410,11,1426,1421,-5,0,0,,,,,,
2015,6,13,6,EV,5212,N614QX,MHT,DTW,840,836,-4,14,850,126,114,96,610,1026,4,1046,1030,-16,0,0,,,,,,
2015,2,4,3,WN,778,N768SW,DAL,SAT,1805,1805,0,8,1813,60,57,43,248,1856,6,1905,1902,-3,0,0,,,,,,
2015,10,15,4,UA,1608,N12225,10397,14771,1856,1938,42,25,2003,321,343,289,2139,2152,29,2117,2221,64,0,0,,22,0,31,11,0
2015,1,10,6,AA,241,N3ACAA,ORD,SFO,1610,1619,9,13,1632,284,270,253,1846,1845,4,1854,1849,-5,0,0,,,,,,
2015,4,12,7,EV,2516,N903EV,MLU,DFW,1745,1733,-12,7,1740,76,68,54,293,1834,7,1901,1841,-20,0,0,,,,,,
2015,5,14,4,DL,2168,N130DL,MSP,LAX,921,916,-5,25,941,244,240,205,1535,1106,10,1125,1116,-9,0,0,,,,,,
2015,8,18,2,HA,181,N492HA,ITO,HNL,1314,1310,-4,8,1318,53,51,38,216,1356,5,1407,1401,-6,0,0,,,,,,
2015,8,31,1,OO,5644,N133SY,ORD,MSP,1553,1621,28,17,1638,91,77,54,334,1732,6,1724,1738,14,0,0,,,,,,
2015,11,22,7,WN,1640,N907WN,LAS,FNT,1015,1013,-2,10,1023,225,213,198,1733,1641,5,1700,1646,-14,0,0,,,,,,
2015,7,11,6,DL,1585,N958DL,LGA,MCO,1800,1757,-3,15,1812,182,152,131,950,2023,6,2102,2029,-33,0,0,,,,,,
2015,5,10,7,EV,6022,N13903,ORD,LEX,2134,2131,-3,19,2150,78,88,62,323,2352,7,2352,2359,7,0,0,,,,,,
2015,10,31,6,NK,293,N619NK,14057,12889,1858,1934,36,9,1943,119,119,103,763,2126,7,2057,2133,36,0,0,,36,0,0,0,0
2015,12,12,6,F9,1012,N954FR,IAH,PHL,1255,1251,-4,12,1303,195,195,172,1325,1655,11,1710,1706,-4,0,0,,,,,,
2015,2,28,6,WN,4328,N554WN,LGA,DEN,1035,1118,43,12,1130,280,250,233,1620,1323,5,1315,1328,13,0,0,,,,,,
2015,4,26,7,MQ,3599,N855MQ,CLE,LGA,1640,1628,-12,14,1642,98,81,63,419,1745,4,1818,1749,-29,0,0,,,,,,
2015,6,8,1,WN,3656,N761RR,CAK,LGA,635,631,-4,18,649,80,88,64,397,753,6,755,759,4,0,0,,,,,,
2015,4,7,2,WN,1676,N759GS,SMF,BUR,2020,2044,24,7,2051,70,60,51,358,2142,2,2130,2144,14,0,0,,,,,,
2015,5,8,5,EV,4755,N14972,ORD,CAE,1915,1925,10,31,1956,118,125,89,667,2225,5,2213,2230,17,0,0,,7,0,0,10,0
2015,7,28,2,AA,2066,N127UW,TPA,CLT,1020,1013,-7,21,1034,104,119,83,507,1157,15,1204,1212,8,0,0,,,,,,
2015,6,11,4,DL,2599,N344NB,ATL,BNA,1515,1515,0,24,1539,76,67,38,214,1517,5,1531,1522,-9,0,0,,,,,,
2015,1,4,7,B6,448,N828JB,LGB,OAK,2045,2041,-4,8,2049,78,69,56,353,2145,5,2203,2150,-13,0,0,,,,,,
2015,4,13,1,B6,381,N351JB,BOS,RIC,2013,2047,34,12,2059,103,90,75,474,2214,3,2156,2217,21,0,0,,0,0,1,20,0
2015,9,29,2,AA,2207,N875AA,DFW,SFO,910,912,2,23,935,230,225,195,1464,1050,7,1100,1057,-3,0,0,,,,,,
2015,3,31,2,WN,998,N487WN,MDW,HOU,1040,1039,-1,7,1046,160,141,131,937,1257,3,1320,1300,-20,0,0,,,,,,
2015,12,29,2,DL,1426,N806DN,SFO,MSP,25,21,-4,11,32,217,219,201,1589,553,7,602,600,-2,0,0,,,,,,
2015,11,23,1,AA,1292,N3AUAA,DFW,TUL,1230,1252,22,14,1306,67,62,44,237,1350,4,1337,1354,17,0,0,,0,0,0,17,0
2015,6,23,2,NK,185,N616NK,CLE,LAX,1718,1845,87,8,1853,302,286,270,2052,2023,8,1920,2031,71,0,0,,0,0,0,71,0
2015,11,27,5,DL,2578,N351NW,ATL,GSO,1050,1050,0,13,1103,77,67,46,306,1149,8,1207,1157,-10,0,0,,,,,,
2015,5,12,2,MQ,3077,N544MQ,GRR,DFW,1625,1632,7,8,1640,167,150,133,931,1753,9,1812,1802,-10,0,0,,,,,,
2015,1,28,3,MQ,3153,N819MQ,DFW,TLH,1010,1032,22,12,1044,116,114,96,767,1320,6,1306,1326,20,0,0,,0,0,20,0,0
2015,9,15,2,OO,5177,N708SK,CRP,IAH,535,534,-1,10,544,59,51,36,201,620,5,634,625,-9,0,0,,,,,,
2015,10,30,5,WN,3121,N644SW,11292,12339,1010,1005,-5,21,1026,145,139,113,977,1419,5,1435,1424,-11,0,0,,,,,,
2015,6,4,4,EV,4402,N23139,IAH,RDU,1358,1354,-4,7,1401,168,157,140,1042,1721,10,1746,1731,-15,0,0,,,,,,
2015,7,7,2,HA,323,N475HA,HNL,LIH,2145,2136,-9,18,2154,37,46,22,102,2216,6,2222,2222,0,0,0,,,,,,
2015,12,7,1,AA,2488,N481AA,DFW,TPA,705,735,30,12,747,142,135,120,929,1047,3,1027,1050,23,0,0,,0,0,23,0,0
2015,1,11,7,AA,149,N3FLAA,ORD,JFK,1935,2032,57,19,2051,132,118,95,740,2326,4,2247,2330,43,0,0,,0,0,16,0,27
2015,4,13,1,US,2153,N950UW,DCA,LGA,1700,1652,-8,30,1722,89,84,46,214,1808,8,1829,1816,-13,0,0,,,,,,
2015,4,28,2,DL,2305,N930DN,SFO,MSP,1245,1240,-5,17,1257,217,224,201,1589,1818,6,1822,1824,2,0,0,,,,,,
2015,5,21,4,B6,57,N316JB,BOS,IAD,700,653,-7,18,711,97,103,81,413,832,4,837,836,-1,0,0,,,,,,
2015,5,16,6,NK,600,N509NK,ATL,DFW,1828,1824,-4,13,1837,138,139,115,731,1932,11,1946,1943,-3,0,0,,,,,,
2015,11,7,6,EV,3842,N12163,LAN,ORD,1300,1259,-1,14,1313,65,60,38,179,1251,8,1305,1259,-6,0,0,,,,,,
2015,8,10,1,WN,1260,N7704B,HOU,DEN,1440,1630,110,7,1637,145,166,152,883,1809,7,1605,1816,131,0,0,,21,0,110,0,0
2015,1,17,6,US,562,N763US,SJC,PHX,1235,1224,-11,10,1234,107,103,85,621,1459,8,1522,1507,-15,0,0,,,,,,
2015,8,26,3,AA,891,N924US,ORD,CLT,1035,1026,-9,10,1036,120,99,85,599,1301,4,1335,1305,-30,0,0,,,,,,
2015,5,14,4,OO,5175,N792SK,SLC,IAH,1002,1003,1,18,1021,178,197,175,1195,1416,4,1400,1420,20,0,0,,19,0,0,1,0
2015,1,28,3,DL,150,N997DL,ATL,DCA,1050,1045,-5,26,1111,104,117,87,547,1238,4,1234,1242,8,0,0,,,,,,
2015,11,19,4,OO,3476,N170SY,PDX,STL,1015,1037,22,15,1052,230,201,180,1708,1552,6,1605,1558,-7,0,0,,,,,,
2015,1,1,4,WN,366,N7811F,ATL,BDL,2120,2143,23,13,2156,135,122,105,859,2341,4,2335,2345,10,0,0,,,,,,
2015,2,20,5,DL,2204,N811DZ,SLC,LAX,1128,1121,-7,11,1132,122,109,85,590,1157,13,1230,1210,-20,0,0,,,,,,
2015,11,16,1,DL,2636,N936DL,CLE,ATL,615,611,-4,13,624,115,100,80,554,744,7,810,751,-19,0,0,,,,,,
2015,2,9,1,EV,4208,N14562,SHV,IAH,530,523,-7,19,542,60,63,34,192,616,10,630,626,-4,0,0,,,,,,
2015,12,8,2,WN,493,N776WN,MCO,DAY,840,838,-2,12,850,140,127,110,808,1040,5,1100,1045,-15,0,0,,,,,,
2015,6,13,6,NK,326,N632NK,LAX,IAH,1605,1757,112,8,1805,190,207,167,1379,2252,32,2115,2324,129,0,0,,17,0,7,105,0
2015,10,30,5,WN,2455,N461WN,15016,11278,2000,1951,-9,7,1958,115,101,89,719,2227,5,2255,2232,-23,0,0,,,,,,
2015,12,11,5,AA,2013,N807AW,CLT,RDU,935,929,-6,8,937,55,43,32,130,1009,3,1030,1012,-18,0,0,,,,,,
2015,11,28,6,WN,3539,N370SW,LAS,SAT,845,840,-5,10,850,150,145,130,1069,1300,5,1315,1305,-10,0,0,,,,,,
2015,8,26,3,OO,4593,N783CA,DTW,FWA,1559,1556,-3,22,1618,53,52,25,128,1643,5,1652,1648,-4,0,0,,,,,,
2015,11,18,3,DL,2583,N823DN,CMH,ATL,700,657,-3,17,714,111,103,79,447,833,7,851,840,-11,0,0,,,,,,
2015,7,3,5,B6,144,N535JB,CHS,DCA,745,1155,250,21,1216,83,89,63,444,1319,5,908,1324,256,0,0,,6,0,250,0,0
2015,11,28,6,NK,970,N616NK,DEN,FLL,2345,2335,-10,13,2348,218,208,187,1703,455,8,523,503,-20,0,0,,,,,,
2015,5,10,7,EV,4300,N25134,EWR,RIC,1535,1533,-2,21,1554,85,82,51,277,1645,10,1700,1655,-5,0,0,,,,,,
2015,8,28,5,EV,4154,N12567,ORD,BUF,740,734,-6,12,746,90,80,67,473,953,1,1010,954,-16,0,0,,,,,,
2015,8,30,7,WN,1335,N715SW,MDW,SDF,1115,1116,1,6,1122,60,52,41,271,1303,5,1315,1308,-7,0,0,,,,,,
2015,2,22,7,US,475,N567UW,CLT,SFO,2005,2018,13,14,2032,348,332,313,2296,2245,5,2253,2250,-3,0,0,,,,,,
2015,1,18,7,AA,1268,N3JUAA,TPA,MIA,1000,959,-1,10,1009,67,73,41,204,1050,22,1107,1112,5,0,0,,,,,,
2015,5,8,5,AA,1686,N4YAAA,ABQ,DFW,1511,1526,15,10,1536,109,105,89,569,1805,6,1800,1811,11,0,0,,,,,,
2015,4,17,5,WN,524,N902WN,GSP,MDW,1525,1525,0,9,1534,105,96,81,562,1555,6,1610,1601,-9,0,0,,,,,,
2015,6,13,6,DL,2433,N918DL,ATL,MSY,855,853,-2,15,908,88,82,62,425,910,5,923,915,-8,0,0,,,,,,
2015,4,21,2,DL,1890,N355NB,DFW,ATL,600,557,-3,17,614,121,121,95,731,849,9,901,858,-3,0,0,,,,,,
2015,6,3,3,DL,2420,N954AT,DTW,ORD,1016,1013,-3,16,1029,77,68,39,235,1008,13,1033,1021,-12,0,0,,,,,,
2015,2,1,7,B6,201,N913JB,JFK,FLL,1730,1733,3,16,1749,194,182,158,1069,2027,8,2044,2035,-9,0,0,,,,,,
2015,1,26,1,NK,925,N631NK,DFW,OAK,605,602,-3,14,616,238,204,182,1457,718,8,803,726,-37,0,0,,,,,,
2015,9,3,4,AS,106,N764AS,ANC,SEA,2345,2336,-9,14,2350,208,193,174,1448,344,5,413,349,-24,0,0,,,,,,
2015,2,28,6,WN,4481,N7735A,DAL,SFO,1205,1250,45,16,1306,235,235,214,1476,1440,5,1400,1445,45,0,0,,0,0,7,38,0
2015,5,11,1,DL,1134,N686DA,PBI,ATL,1110,1124,14,22,1146,107,110,81,545,1307,7,1257,1314,17,0,0,,3,0,8,6,0
2015,5,23,6,B6,390,N570JB,DCA,BOS,1124,1119,-5,11,1130,88,80,63,399,1233,6,1252,1239,-13,0,0,,,,,,
2015,1,18,7,OO,5616,N913SW,HLN,DEN,620,617,-3,27,644,122,106,73,594,757,6,822,803,-19,0,0,,,,,,
2015,9,7,1,DL,798,N315US,BOS,DTW,1442,1436,-6,26,1502,130,123,92,632,1634,5,1652,1639,-13,0,0,,,,,,
2015,5,8,5,NK,725,N510NK,MCI,IAH,645,839,114,15,854,112,118,96,643,1030,7,837,1037,120,0,0,,6,0,2,112,0
2015,9,21,1,AA,1572,N3BEAA,MIA,LAS,1850,1847,-3,10,1857,318,300,284,2174,2041,6,2108,2047,-21,0,0,,,,,,
2015,7,27,1,UA,1710,N26208,ORD,SFO,940,941,1,28,1009,276,301,245,1846,1214,28,1216,1242,26,0,0,,26,0,0,0,0
2015,5,17,7,UA,1704,N37273,TPA,IAH,1516,1606,50,12,1618,144,148,126,787,1724,10,1640,1734,54,0,0,,54,0,0,0,0
2015,8,8,6,WN,38,N758SW,ATL,HOU,1345,1354,9,14,1408,130,115,95,696,1443,6,1455,1449,-6,0,0,,,,,,
2015,5,10,7,OO,2753,N821AS,PHX,TUS,1030,1023,-7,17,1040,51,45,24,110,1104,4,1121,1108,-13,0,0,,,,,,
2015,11,7,6,AA,1598,N3BLAA,EWR,MIA,1720,1713,-7,20,1733,206,187,153,1085,2006,14,2046,2020,-26,0,0,,,,,,
2015,8,28,5,EV,4643,N17560,ICT,IAH,615,608,-7,14,622,109,103,79,542,741,10,804,751,-13,0,0,,,,,,
2015,2,19,4,DL,1636,N316NB,STL,MSP,912,903,-9,11,914,90,95,77,448,1031,7,1042,1038,-4,0,0,,,,,,
2015,9,14,1,UA,1197,N75858,SFO,IAH,45,47,2,13,100,215,202,182,1635,602,7,620,609,-11,0,0,,,,,,
2015,11,5,4,AA,1384,N3KDAA,DFW,FLL,2010,2112,62,13,2125,164,160,145,1119,50,2,2354,52,58,0,0,,0,0,0,51,7
2015,9,9,3,DL,89,N757AT,SAN,SLC,1315,1315,0,14,1329,110,101,83,626,1552,4,1605,1556,-9,0,0,,,,,,
2015,1,26,1,WN,4838,N8633A,HOU,DEN,1330,1329,-1,8,1337,155,140,127,883,1444,5,1505,1449,-16,0,0,,,,,,
2015,4,7,2,DL,1832,N998DL,ATL,DAB,2026,2021,-5,15,2036,79,77,58,366,2134,4,2145,2138,-7,0,0,,,,,,
2015,12,19,6,WN,2786,N276WN,MDW,CLE,1615,1611,-4,8,1619,70,59,45,307,1804,6,1825,1810,-15,0,0,,,,,,
2015,3,11,3,UA,1553,N12116,EWR,MCO,729,726,-3,17,743,179,165,143,937,1006,5,1028,1011,-17,0,0,,,,,,
2015,10,31,6,AA,2188,N3GEAA,11298,10721,1035,1037,2,24,1101,224,189,158,1562,1439,7,1519,1446,-33,0,0,,,,,,
2015,10,6,2,UA,1274,N38257,11042,12892,1824,1817,-7,11,1828,290,286,265,2052,1953,10,2014,2003,-11,0,0,,,,,,
2015,6,27,6,AA,2,N790AA,LAX,JFK,900,937,37,24,1001,344,336,304,2475,1805,8,1744,1813,29,0,0,,0,0,29,0,0
2015,12,30,3,EV,5338,N924EV,ATL,TRI,2220,2331,71,13,2344,65,58,41,227,25,4,2325,29,64,0,0,,0,0,0,64,0
2015,12,3,4,B6,290,N636JB,DCA,BOS,729,,,,,84,,,399,,,853,,,0,1,A,,,,,
2015,3,8,7,MQ,3340,N833MQ,LGA,TYS,1130,1124,-6,15,1139,123,126,108,647,1327,3,1333,1330,-3,0,0,,,,,,
2015,1,29,4,WN,462,N779SW,OAK,SAN,1610,1607,-3,7,1614,80,85,67,446,1721,11,1730,1732,2,0,0,,,,,,
2015,9,14,1,AA,1354,N012AA,MIA,IAH,930,942,12,12,954,173,160,139,964,1113,9,1123,1122,-1,0,0,,,,,,
2015,12,28,1,WN,127,N254WN,MDW,SFO,1955,,,,,295,,,1855,,,2250,,,0,1,B,,,,,
2015,12,4,5,WN,171,N387SW,BWI,RDU,1820,1926,66,11,1937,70,60,45,255,2022,4,1930,2026,56,0,0,,0,0,4,52,0
2015,5,25,1,OO,2779,N889AS,DRO,PHX,623,614,-9,10,624,80,76,56,351,620,10,643,630,-13,0,0,,,,,,
2015,12,24,4,EV,4123,N17159,TYS,IAH,626,621,-5,14,635,160,163,135,771,750,14,806,804,-2,0,0,,,,,,
2015,10,8,4,MQ,3048,N640MQ,13930,11003,700,655,-5,12,707,68,50,35,196,742,3,808,745,-23,0,0,,,,,,
2015,6,4,4,VX,906,N843VA,SFO,LAS,1225,1237,12,12,1249,95,92,73,414,1402,7,1400,1409,9,0,0,,,,,,
2015,5,4,1,MQ,3484,N515MQ,XNA,DFW,1306,1357,51,9,1406,77,71,46,280,1452,16,1423,1508,45,0,0,,0,0,4,41,0
2015,5,17,7,DL,2079,N909DE,BUF,DTW,1000,1010,10,10,1020,68,57,41,241,1101,6,1108,1107,-1,0,0,,,,,,
2015,3,26,4,US,447,N569UW,ATL,CLT,1759,1904,65,17,1921,71,78,41,226,2002,20,1910,2022,72,0,0,,7,0,0,65,0
2015,12,7,1,OO,5573,N148SY,SFO,DFW,1355,1353,-2,16,1409,218,214,188,1464,1917,10,1933,1927,-6,0,0,,,,,,
2015,5,24,7,US,426,N575UW,PHL,PHX,2040,2034,-6,14,2048,309,292,273,2075,2221,5,2249,2226,-23,0,0,,,,,,
2015,7,15,3,EV,5911,N11539,GRB,ORD,1911,1902,-9,9,1911,57,61,38,173,1949,14,2008,2003,-5,0,0,,,,,,
2015,9,24,4,NK,804,N623NK,DTW,MSP,1510,1503,-7,11,1514,100,101,85,528,1539,5,1550,1544,-6,0,0,,,,,,
2015,11,17,2,WN,2683,N363SW,DEN,MSP,1820,1840,20,10,1850,110,109,94,680,2124,5,2110,2129,19,0,0,,0,0,6,13,0
2015,5,20,3,AA,1436,N3BWAA,ORD,MCO,710,719,9,18,737,161,146,124,1005,1041,4,1051,1045,-6,0,0,,,,,,
2015,4,12,7,UA,1693,N34222,DEN,LGA,1105,1109,4,12,1121,235,206,190,1620,1631,4,1700,1635,-25,0,0,,,,,,
2015,9,30,3,OO,4835,N440SW,MSP,XNA,859,851,-8,26,917,120,120,86,596,1043,8,1059,1051,-8,0,0,,,,,,
2015,11,5,4,UA,1431,N74856,LAX,HNL,1255,1254,-1,17,1311,363,343,322,2556,1633,4,1658,1637,-21,0,0,,,,,,
2015,4,4,6,B6,548,N258JB,TPA,HPN,1505,1520,15,9,1529,165,142,131,1032,1740,2,1750,1742,-8,0,0,,,,,,
2015,4,14,2,EV,4242,N16963,ORD,ROA,722,715,-7,10,725,105,95,78,531,943,7,1007,950,-17,0,0,,,,,,
2015,8,8,6,DL,1804,N819DN,FLL,DTW,1350,1347,-3,25,1412,179,188,159,1127,1651,4,1649,1655,6,0,0,,,,,,
2015,1,4,7,DL,1706,N550NW,LAX,DTW,1135,1159,24,21,1220,269,268,239,1979,1919,8,1904,1927,23,0,0,,0,0,19,4,0
2015,1,22,4,WN,223,N8653A,DEN,BNA,1925,1922,-3,14,1936,145,144,124,1014,2240,6,2250,2246,-4,0,0,,,,,,
2015,8,15,6,AA,1839,N751UW,PHL,MSP,1125,1200,35,39,1239,167,173,130,980,1349,4,1312,1353,41,0,0,,41,0,0,0,0
2015,11,22,7,WN,3009,N398SW,SAN,SMF,1620,1625,5,10,1635,95,83,69,480,1744,4,1755,1748,-7,0,0,,,,,,
2015,6,21,7,AA,2380,N3EDAA,PHX,ORD,535,527,-8,17,544,211,218,189,1440,1053,12,1106,1105,-1,0,0,,,,,,
2015,3,28,6,EV,2571,N907EV,DFW,MEI,1910,1915,5,22,1937,87,94,69,485,2046,3,2037,2049,12,0,0,,,,,,
2015,10,16,5,MQ,3177,N843MQ,11298,13277,1645,1639,-6,57,1736,106,140,81,622,1857,2,1831,1859,28,0,0,,28,0,0,0,0
2015,11,1,7,WN,1869,N456WN,MDW,DTW,1115,1109,-6,8,1117,65,60,45,228,1302,7,1320,1309,-11,0,0,,,,,,
2015,12,14,1,UA,387,N24706,ATL,EWR,1010,1003,-7,26,1029,140,136,101,746,1210,9,1230,1219,-11,0,0,,,,,,
2015,9,24,4,AA,622,N509AY,PHX,JFK,1530,1524,-6,14,1538,291,288,266,2153,2304,8,2321,2312,-9,0,0,,,,,,
2015,10,22,4,WN,243,N788SA,12892,12889,1810,1809,-1,16,1825,65,69,48,236,1913,5,1915,1918,3,0,0,,,,,,
2015,7,15,3,WN,962,N7734H,PDX,DAL,1340,1353,13,9,1402,220,215,202,1626,1924,4,1920,1928,8,0,0,,,,,,
2015,4,6,1,OO,4529,N806SK,SLC,BOI,949,941,-8,13,954,78,65,47,290,1041,5,1107,1046,-21,0,0,,,,,,
2015,5,2,6,WN,2534,N473WN,OMA,MDW,1715,1713,-2,7,1720,85,75,62,423,1822,6,1840,1828,-12,0,0,,,,,,
2015,10,5,1,EV,5981,N13550,13930,13871,2229,2224,-5,18,2242,90,84,61,416,2343,5,2359,2348,-11,0,0,,,,,,
2015,8,24,1,DL,2187,N982AT,SHV,ATL,1714,1708,-6,10,1718,106,97,78,551,1936,9,2000,1945,-15,0,0,,,,,,
2015,5,29,5,WN,731,N511SW,AUS,DAL,1825,1825,0,8,1833,60,49,37,189,1910,4,1925,1914,-11,0,0,,,,,,
2015,9,21,1,OO,3490,N217AG,SEA,FAT,1800,2019,139,13,2032,124,116,99,748,2211,4,2004,2215,131,0,0,,0,0,131,0,0
2015,8,29,6,WN,1230,N250WN,MDW,SMF,1905,2019,74,10,2029,265,244,230,1790,2219,4,2130,2223,53,0,0,,0,0,48,5,0
2015,5,8,5,EV,5334,N857AS,ATL,ABY,1050,1048,-2,40,1128,53,75,30,145,1158,5,1143,1203,20,0,0,,20,0,0,0,0
2015,6,17,3,DL,1220,N904DE,DTW,DCA,1958,2026,28,19,2045,90,88,65,405,2150,4,2128,2154,26,0,0,,0,0,0,26,0
2015,6,5,5,F9,619,N221FR,MIA,DEN,2140,2136,-4,18,2154,255,273,244,1709,2358,11,2355,9,14,0,0,,,,,,
2015,12,16,3,DL,1120,N540US,LAX,ATL,535,537,2,18,555,250,233,206,1947,1221,9,1245,1230,-15,0,0,,,,,,
2015,12,17,4,EV,5041,N608QX,LGA,SAV,929,930,1,41,1011,158,165,121,722,1212,3,1207,1215,8,0,0,,,,,,
2015,3,20,5,EV,5792,N14188,DEN,BIL,800,754,-6,19,813,98,96,72,455,925,5,938,930,-8,0,0,,,,,,
2015,6,5,5,US,879,N562UW,MSP,CLT,650,647,-3,14,701,152,147,117,930,958,16,1022,1014,-8,0,0,,,,,,
2015,7,4,6,WN,934,N691WN,LAS,SAN,1640,1635,-5,9,1644,65,56,44,258,1728,3,1745,1731,-14,0,0,,,,,,
2015,12,21,1,MQ,3337,N809MQ,ORD,CMI,1145,1143,-2,6,1149,53,40,28,135,1217,6,1238,1223,-15,0,0,,,,,,
2015,10,16,5,MQ,3342,N634MQ,11298,11980,1150,1137,-13,24,1201,112,112,81,561,1322,7,1342,1329,-13,0,0,,,,,,
2015,11,30,1,DL,67,N130DL,ATL,LAS,1740,1737,-3,11,1748,273,274,256,1747,1904,7,1913,1911,-2,0,0,,,,,,
2015,3,14,6,AA,1582,N5FLAA,MIA,BOS,700,654,-6,15,709,190,188,168,1258,957,5,1010,1002,-8,0,0,,,,,,
2015,6,8,1,AA,1356,N520AA,DFW,AUS,830,833,3,12,845,55,51,33,190,918,6,925,924,-1,0,0,,,,,,
2015,12,10,4,OO,7389,N935SW,SLC,CPR,1100,1109,9,26,1135,79,77,47,320,1222,4,1219,1226,7,0,0,,,,,,
2015,10,14,3,OO,5228,N789SK,11057,13930,1412,1408,-4,15,1423,118,117,95,599,1458,7,1510,1505,-5,0,0,,,,,,
2015,11,13,5,OO,4517,N816SK,LAX,PHX,1430,1429,-1,17,1446,87,83,57,370,1643,9,1657,1652,-5,0,0,,,,,,
2015,3,17,2,MQ,3306,N649MQ,ORD,TOL,2150,2146,-4,10,2156,53,44,32,213,2328,2,2343,2330,-13,0,0,,,,,,
2015,9,21,1,MQ,3431,N928MQ,ABI,DFW,530,521,-9,10,531,64,54,33,158,604,11,634,615,-19,0,0,,,,,,
2015,10,28,3,DL,796,N944DL,12339,10397,945,944,-1,24,1008,92,104,75,432,1123,5,1117,1128,11,0,0,,,,,,
2015,8,19,3,OO,6287,N951SW,SFO,TUS,1915,1912,-3,21,1933,128,128,100,751,2113,7,2123,2120,-3,0,0,,,,,,
2015,3,1,7,WN,605,N416WN,SMF,ONT,2155,2243,48,9,2252,75,74,58,390,2350,7,2310,2357,47,0,0,,0,0,0,47,0
2015,5,10,7,OO,4460,N8942A,SLC,LWS,1105,1052,-13,14,1106,91,100,81,461,1127,5,1136,1132,-4,0,0,,,,,,
2015,12,4,5,WN,3149,N373SW,BNA,BWI,550,545,-5,18,603,105,101,80,587,823,3,835,826,-9,0,0,,,,,,
2015,6,2,2,DL,2533,N6705Y,MIA,ATL,600,557,-3,19,616,116,105,78,594,734,8,756,742,-14,0,0,,,,,,
2015,11,17,2,EV,4102,N15910,TYS,IAH,1218,1513,175,12,1525,146,185,159,771,1704,14,1344,1718,214,0,0,,196,0,18,0,0
2015,11,2,1,OO,4695,N8884E,MEM,CVG,1657,1654,-3,15,1709,82,84,64,403,1913,5,1919,1918,-1,0,0,,,,,,
2015,9,22,2,WN,751,N958WN,TPA,PVD,1100,1056,-4,11,1107,170,149,134,1136,1321,4,1350,1325,-25,0,0,,,,,,
2015,7,9,4,OO,5613,N917SW,SFO,BFL,844,835,-9,26,901,76,76,45,238,946,5,1000,951,-9,0,0,,,,,,
2015,5,27,3,OO,4445,N187PQ,DTW,MKE,1730,1857,87,23,1920,72,68,42,237,1902,3,1742,1905,83,0,0,,0,0,0,83,0
2015,8,6,4,WN,464,N7749B,ATL,OKC,2100,2325,145,13,2338,135,119,102,761,20,4,2215,24,129,0,0,,0,0,0,129,0
2015,4,17,5,WN,867,N360SW,MKE,ATL,1640,1731,51,9,1740,125,110,93,669,2013,8,1945,2021,36,0,0,,0,0,0,36,0
